kod_nadzsj_d,Obyvatelstvo celkem,Obyvatelstvo celkem - muži,Obyvatelstvo celkem - ženy,Obyvatelstvo - státní občanství: Česká republika - celkem,Obyvatelstvo - státní občanství: Česká republika - muži,Obyvatelstvo - státní občanství: Česká republika - ženy,Obyvatelstvo - státní občanství: Slovenská republika - celkem,Obyvatelstvo - státní občanství: Slovenská republika - muži,Obyvatelstvo - státní občanství: Slovenská  republika - ženy,Obyvatelstvo - státní občanství: země EU mimo ČR - celkem,Obyvatelstvo - státní občanství: země EU mimo ČR - muži,Obyvatelstvo - státní občanství: země EU mimo ČR - ženy,Obyvatelstvo - bez státního občanství - celkem,Obyvatelstvo - bez státního občanství - muži,Obyvatelstvo - bez státního občanství - ženy,Obyvatelstvo - státní občanství: nezjištěno - celkem,Obyvatelstvo - státní občanství: nezjištěno - muži,Obyvatelstvo - státní občanství: nezjištěno - ženy
54122204,933,461,472,925,457,468,1,0,1,2,1,1,0,0,0,0,0,0
54123101,78,38,40,77,37,40,0,0,0,0,0,0,0,0,0,0,0,0
54123102,32,15,17,32,15,17,0,0,0,0,0,0,0,0,0,0,0,0
54123103,27,14,13,27,14,13,0,0,0,0,0,0,0,0,0,0,0,0
54123104,209,108,101,206,107,99,1,0,1,1,0,1,0,0,0,0,0,0
54123105,43,23,20,43,23,20,0,0,0,0,0,0,0,0,0,0,0,0
54123108,370,196,174,359,188,171,3,2,1,4,3,1,0,0,0,0,0,0
54123109,95,48,47,95,48,47,0,0,0,0,0,0,0,0,0,0,0,0
54123110,179,92,87,172,88,84,1,0,1,1,0,1,0,0,0,0,0,0
54123111,48,25,23,48,25,23,0,0,0,0,0,0,0,0,0,0,0,0
54123115,129,59,70,119,51,68,0,0,0,1,0,1,0,0,0,0,0,0
54123116,662,330,332,638,321,317,2,0,2,2,0,2,0,0,0,0,0,0
54123117,1308,629,679,1282,618,664,2,1,1,9,4,5,0,0,0,0,0,0
54123118,851,401,450,840,395,445,1,0,1,4,2,2,0,0,0,3,2,1
54123119,120,60,60,119,59,60,0,0,0,0,0,0,0,0,0,0,0,0
54123120,34,20,14,34,20,14,0,0,0,0,0,0,0,0,0,0,0,0
54124901,21,10,11,21,10,11,0,0,0,0,0,0,0,0,0,0,0,0
54124903,1114,580,534,1104,575,529,2,2,0,3,3,0,0,0,0,0,0,0
54125701,85,34,51,82,31,51,1,1,0,1,1,0,0,0,0,0,0,0
54125702,54,28,26,54,28,26,0,0,0,0,0,0,0,0,0,0,0,0
54125703,27,14,13,27,14,13,0,0,0,0,0,0,0,0,0,0,0,0
54125704,292,151,141,280,142,138,9,7,2,10,8,2,0,0,0,2,1,1
54126501,79,41,38,79,41,38,0,0,0,0,0,0,0,0,0,0,0,0
54126502,170,84,86,166,82,84,1,0,1,1,0,1,0,0,0,0,0,0
54126503,35,20,15,34,20,14,0,0,0,1,0,1,0,0,0,0,0,0
54126504,2077,1018,1059,2043,999,1044,4,2,2,10,5,5,0,0,0,1,0,1
54126505,28,18,10,28,18,10,0,0,0,0,0,0,0,0,0,0,0,0
54126506,89,47,42,89,47,42,0,0,0,0,0,0,0,0,0,0,0,0
54127301,218,109,109,217,108,109,0,0,0,1,1,0,0,0,0,0,0,0
54128101,80,42,38,80,42,38,0,0,0,0,0,0,0,0,0,0,0,0
54128102,35,19,16,35,19,16,0,0,0,0,0,0,0,0,0,0,0,0
54128103,105,58,47,105,58,47,0,0,0,0,0,0,0,0,0,0,0,0
54128104,85,41,44,85,41,44,0,0,0,0,0,0,0,0,0,0,0,0
54128105,24,9,15,24,9,15,0,0,0,0,0,0,0,0,0,0,0,0
54128106,204,104,100,204,104,100,0,0,0,0,0,0,0,0,0,0,0,0
54128107,89,52,37,89,52,37,0,0,0,0,0,0,0,0,0,0,0,0
54128108,31,17,14,31,17,14,0,0,0,0,0,0,0,0,0,0,0,0
54128109,89,46,43,89,46,43,0,0,0,0,0,0,0,0,0,0,0,0
54128111,1521,643,878,1497,630,867,12,7,5,12,7,5,0,0,0,0,0,0
54128113,132,62,70,121,55,66,5,3,2,7,5,2,0,0,0,1,0,1
54128114,30,14,16,30,14,16,0,0,0,0,0,0,0,0,0,0,0,0
54128115,246,123,123,244,122,122,0,0,0,0,0,0,0,0,0,0,0,0
54128116,839,414,425,833,412,421,1,0,1,2,0,2,0,0,0,0,0,0
54128117,537,258,279,534,256,278,3,2,1,3,2,1,0,0,0,0,0,0
54128118,26,12,14,25,11,14,0,0,0,1,1,0,0,0,0,0,0,0
54128119,1089,521,568,1076,516,560,3,1,2,4,2,2,0,0,0,1,0,1
54128120,184,97,87,180,96,84,1,1,0,4,1,3,0,0,0,0,0,0
54128121,271,132,139,269,131,138,0,0,0,0,0,0,0,0,0,0,0,0
54128122,1256,580,676,1246,573,673,3,2,1,4,3,1,0,0,0,0,0,0
54129001,76,41,35,68,36,32,2,1,1,5,3,2,0,0,0,0,0,0
54129002,27,14,13,27,14,13,0,0,0,0,0,0,0,0,0,0,0,0
54129004,92,48,44,87,45,42,2,2,0,5,3,2,0,0,0,0,0,0
54129005,51,26,25,51,26,25,0,0,0,0,0,0,0,0,0,0,0,0
54130301,1134,547,587,1111,535,576,4,2,2,12,8,4,0,0,0,0,0,0
54130302,25,12,13,25,12,13,0,0,0,0,0,0,0,0,0,0,0,0
54131101,109,54,55,108,53,55,0,0,0,0,0,0,0,0,0,0,0,0
54131102,31,13,18,30,13,17,0,0,0,0,0,0,0,0,0,0,0,0
54131103,74,39,35,74,39,35,0,0,0,0,0,0,0,0,0,0,0,0
54131104,41,20,21,41,20,21,0,0,0,0,0,0,0,0,0,0,0,0
54132001,349,171,178,338,165,173,1,0,1,3,1,2,0,0,0,1,1,0
54132002,34,14,20,33,13,20,0,0,0,0,0,0,0,0,0,0,0,0
54133801,1587,787,800,1538,761,777,6,2,4,12,6,6,0,0,0,2,0,2
54134601,46,23,23,44,21,23,0,0,0,0,0,0,0,0,0,0,0,0
54134603,326,164,162,322,163,159,1,1,0,1,1,0,0,0,0,0,0,0
54135401,203,107,96,203,107,96,0,0,0,0,0,0,0,0,0,0,0,0
54135402,37,23,14,36,23,13,1,0,1,1,0,1,0,0,0,0,0,0
54135403,66,34,32,66,34,32,0,0,0,0,0,0,0,0,0,0,0,0
54135404,191,96,95,188,95,93,2,1,1,3,1,2,0,0,0,0,0,0
54135405,283,146,137,280,145,135,1,1,0,2,1,1,0,0,0,0,0,0
54135406,447,178,269,445,177,268,1,1,0,1,1,0,0,0,0,1,0,1
54135407,2754,1274,1480,2730,1259,1471,6,2,4,13,5,8,0,0,0,3,3,0
54135409,997,418,579,991,416,575,4,0,4,4,0,4,0,0,0,0,0,0
54135410,1345,677,668,1331,667,664,4,2,2,9,5,4,0,0,0,1,1,0
54135411,968,484,484,959,479,480,4,2,2,5,3,2,0,0,0,1,0,1
54135412,417,225,192,404,213,191,3,2,1,10,9,1,0,0,0,0,0,0
54135413,1346,653,693,1334,645,689,2,2,0,5,4,1,0,0,0,0,0,0
54135414,105,59,46,98,52,46,0,0,0,1,1,0,0,0,0,0,0,0
54135415,513,255,258,512,254,258,1,1,0,1,1,0,0,0,0,0,0,0
54135417,495,245,250,492,245,247,0,0,0,0,0,0,0,0,0,0,0,0
54135418,834,417,417,825,411,414,4,4,0,7,5,2,0,0,0,0,0,0
54135419,1005,492,513,988,484,504,4,1,3,5,1,4,0,0,0,0,0,0
54135420,80,38,42,75,34,41,0,0,0,0,0,0,0,0,0,0,0,0
54135422,1393,639,754,1368,624,744,6,4,2,10,6,4,0,0,0,1,1,0
54136201,48,28,20,45,26,19,0,0,0,0,0,0,0,0,0,0,0,0
54136202,173,86,87,169,84,85,1,0,1,1,0,1,0,0,0,0,0,0
54137101,94,51,43,94,51,43,0,0,0,0,0,0,0,0,0,0,0,0
54137102,304,144,160,302,142,160,1,1,0,2,2,0,0,0,0,0,0,0
54138901,144,68,76,141,66,75,0,0,0,1,1,0,0,0,0,0,0,0
54138902,22,12,10,22,12,10,0,0,0,0,0,0,0,0,0,0,0,0
54138903,362,182,180,353,177,176,5,2,3,5,2,3,0,0,0,3,2,1
54139701,46,24,22,45,23,22,0,0,0,0,0,0,0,0,0,0,0,0
54139703,112,61,51,112,61,51,0,0,0,0,0,0,0,0,0,0,0,0
54139704,64,38,26,64,38,26,0,0,0,0,0,0,0,0,0,0,0,0
54139706,218,107,111,207,99,108,3,3,0,3,3,0,0,0,0,0,0,0
54139707,30,16,14,30,16,14,0,0,0,0,0,0,0,0,0,0,0,0
54139708,50,23,27,50,23,27,0,0,0,0,0,0,0,0,0,0,0,0
54139709,78,40,38,73,37,36,0,0,0,0,0,0,0,0,0,1,0,1
54139710,84,60,24,84,60,24,0,0,0,0,0,0,0,0,0,0,0,0
54140101,149,76,73,144,72,72,2,1,1,5,4,1,0,0,0,0,0,0
54141901,21,9,12,20,8,12,0,0,0,0,0,0,0,0,0,0,0,0
54141902,63,30,33,62,29,33,0,0,0,0,0,0,0,0,0,0,0,0
54141903,154,86,68,151,83,68,0,0,0,3,3,0,0,0,0,0,0,0
54141904,93,45,48,90,45,45,0,0,0,0,0,0,0,0,0,0,0,0
54141905,23,11,12,22,11,11,1,0,1,1,0,1,0,0,0,0,0,0
54142701,79,43,36,74,41,33,0,0,0,1,1,0,0,0,0,0,0,0
54142702,50,25,25,49,24,25,1,1,0,1,1,0,0,0,0,0,0,0
54142703,486,254,232,471,242,229,1,1,0,8,6,2,0,0,0,0,0,0
54143501,138,70,68,136,68,68,1,1,0,2,2,0,0,0,0,0,0,0
54144301,158,81,77,158,81,77,0,0,0,0,0,0,0,0,0,0,0,0
54145101,267,136,131,263,133,130,1,1,0,1,1,0,0,0,0,0,0,0
54146001,141,70,71,136,66,70,3,3,0,3,3,0,0,0,0,2,1,1
54147801,798,390,408,795,388,407,2,2,0,2,2,0,0,0,0,0,0,0
54148601,105,59,46,96,53,43,1,1,0,1,1,0,0,0,0,0,0,0
54148602,49,28,21,46,26,20,1,0,1,2,1,1,0,0,0,0,0,0
54149402,213,111,102,202,104,98,6,4,2,6,4,2,0,0,0,0,0,0
54149403,36,18,18,36,18,18,0,0,0,0,0,0,0,0,0,0,0,0
54150801,166,83,83,166,83,83,0,0,0,0,0,0,0,0,0,0,0,0
54150802,510,269,241,499,260,239,2,1,1,3,2,1,0,0,0,0,0,0
54151601,580,279,301,577,277,300,1,1,0,1,1,0,0,0,0,0,0,0
54151602,82,45,37,81,45,36,0,0,0,0,0,0,0,0,0,0,0,0
54152401,205,98,107,204,98,106,1,0,1,1,0,1,0,0,0,0,0,0
54152402,36,21,15,36,21,15,0,0,0,0,0,0,0,0,0,0,0,0
54152403,112,64,48,112,64,48,0,0,0,0,0,0,0,0,0,0,0,0
54153201,206,120,86,194,111,83,5,3,2,8,6,2,0,0,0,1,1,0
54153202,44,20,24,43,20,23,1,0,1,1,0,1,0,0,0,0,0,0
54154101,656,333,323,616,300,316,1,1,0,2,1,1,0,0,0,0,0,0
54154102,102,53,49,94,50,44,3,1,2,3,1,2,0,0,0,4,2,2
54155901,38,18,20,37,17,20,0,0,0,0,0,0,0,0,0,1,1,0
54155902,185,94,91,166,82,84,8,5,3,11,7,4,0,0,0,4,3,1
54156701,297,145,152,297,145,152,0,0,0,0,0,0,0,0,0,0,0,0
54157502,163,82,81,163,82,81,0,0,0,0,0,0,0,0,0,0,0,0
54157503,894,436,458,882,428,454,2,1,1,3,2,1,0,0,0,1,1,0
54157504,44,23,21,43,22,21,1,1,0,1,1,0,0,0,0,0,0,0
54158301,346,166,180,344,165,179,0,0,0,1,1,0,0,0,0,0,0,0
54159101,124,65,59,124,65,59,0,0,0,0,0,0,0,0,0,0,0,0
54159102,20,11,9,20,11,9,0,0,0,0,0,0,0,0,0,0,0,0
54159103,100,56,44,99,55,44,0,0,0,1,1,0,0,0,0,0,0,0
54159104,36,18,18,36,18,18,0,0,0,0,0,0,0,0,0,0,0,0
54159105,371,191,180,353,180,173,8,2,6,8,2,6,0,0,0,1,1,0
54159107,144,72,72,141,70,71,2,2,0,2,2,0,0,0,0,0,0,0
54160501,225,117,108,223,116,107,1,0,1,1,0,1,0,0,0,1,1,0
54161301,273,143,130,271,142,129,0,0,0,0,0,0,0,0,0,0,0,0
54161302,28,14,14,25,14,11,0,0,0,1,0,1,0,0,0,0,0,0
54162101,44,22,22,33,17,16,5,3,2,9,5,4,0,0,0,0,0,0
54162102,62,32,30,61,31,30,1,1,0,1,1,0,0,0,0,0,0,0
54162103,242,125,117,224,115,109,9,5,4,12,6,6,0,0,0,2,2,0
54162104,71,36,35,70,36,34,0,0,0,1,0,1,0,0,0,0,0,0
54162105,22,13,9,20,12,8,2,1,1,2,1,1,0,0,0,0,0,0
54163001,2166,1011,1155,2143,998,1145,5,3,2,9,6,3,0,0,0,1,1,0
54163002,33,18,15,33,18,15,0,0,0,0,0,0,0,0,0,0,0,0
54163004,95,47,48,94,46,48,0,0,0,0,0,0,0,0,0,0,0,0
54163005,1168,581,587,1154,571,583,7,5,2,9,7,2,0,0,0,0,0,0
54163006,295,132,163,284,125,159,0,0,0,0,0,0,0,0,0,0,0,0
54163008,780,408,372,768,401,367,6,4,2,6,4,2,0,0,0,1,0,1
54163009,111,54,57,109,52,57,1,1,0,2,2,0,0,0,0,0,0,0
54163010,445,219,226,445,219,226,0,0,0,0,0,0,0,0,0,0,0,0
54163011,2696,1295,1401,2671,1283,1388,13,6,7,14,7,7,0,0,0,0,0,0
54163012,618,288,330,600,277,323,4,1,3,4,1,3,0,0,0,0,0,0
54163013,335,175,160,334,174,160,1,1,0,1,1,0,0,0,0,0,0,0
54163014,2413,1118,1295,2361,1089,1272,17,10,7,27,18,9,0,0,0,2,1,1
54163015,2577,1193,1384,2528,1169,1359,8,4,4,13,6,7,0,0,0,5,2,3
54163016,2363,1095,1268,2317,1066,1251,21,14,7,25,18,7,0,0,0,1,0,1
54163018,506,246,260,503,245,258,3,1,2,3,1,2,0,0,0,0,0,0
54163019,1050,499,551,1038,490,548,8,6,2,10,7,3,0,0,0,0,0,0
54163020,2194,1021,1173,2153,997,1156,6,4,2,11,5,6,0,0,0,1,1,0
54163021,515,243,272,505,236,269,2,1,1,6,3,3,0,0,0,0,0,0
54163022,142,106,36,0,0,0,0,0,0,0,0,0,0,0,0,6,5,1
54163023,169,80,89,167,78,89,0,0,0,2,2,0,0,0,0,0,0,0
54163024,951,469,482,948,467,481,2,1,1,3,2,1,0,0,0,0,0,0
54163026,459,214,245,444,207,237,2,2,0,2,2,0,0,0,0,0,0,0
54163027,69,37,32,67,35,32,0,0,0,1,1,0,0,0,0,0,0,0
54163028,2159,1127,1032,2052,1071,981,16,3,13,33,13,20,0,0,0,3,0,3
54163029,649,295,354,640,291,349,4,2,2,5,2,3,0,0,0,0,0,0
54164801,49,32,17,47,31,16,1,1,0,1,1,0,0,0,0,1,0,1
54164802,923,478,445,912,471,441,11,7,4,11,7,4,0,0,0,0,0,0
54165601,871,489,382,794,446,348,7,2,5,9,4,5,1,1,0,5,4,1
54165602,470,215,255,437,203,234,6,4,2,7,4,3,0,0,0,1,1,0
54165603,41,24,17,41,24,17,0,0,0,0,0,0,0,0,0,0,0,0
54165604,943,442,501,882,408,474,5,2,3,12,6,6,0,0,0,2,1,1
54165605,78,39,39,78,39,39,0,0,0,0,0,0,0,0,0,0,0,0
54165606,768,323,445,750,314,436,1,0,1,8,4,4,0,0,0,0,0,0
54165607,1302,581,721,1247,552,695,15,10,5,22,11,11,0,0,0,3,3,0
54165609,3160,1499,1661,3072,1460,1612,25,11,14,32,13,19,0,0,0,3,2,1
54165610,1397,635,762,1313,597,716,15,7,8,26,12,14,0,0,0,3,2,1
54165611,36,19,17,33,16,17,0,0,0,0,0,0,0,0,0,1,1,0
54165612,1807,880,927,1757,854,903,9,3,6,16,5,11,0,0,0,3,1,2
54165614,2566,1231,1335,2524,1210,1314,7,3,4,12,6,6,0,0,0,0,0,0
54165615,64,32,32,64,32,32,0,0,0,0,0,0,0,0,0,0,0,0
54165616,68,38,30,66,36,30,0,0,0,1,1,0,0,0,0,0,0,0
54165617,236,109,127,232,107,125,1,1,0,3,2,1,0,0,0,0,0,0
54165618,1223,561,662,1165,529,636,17,9,8,18,9,9,0,0,0,3,1,2
54165619,49,19,30,48,19,29,1,0,1,1,0,1,0,0,0,0,0,0
54165620,241,128,113,219,111,108,2,2,0,2,2,0,0,0,0,0,0,0
54165621,53,24,29,50,24,26,2,0,2,2,0,2,0,0,0,0,0,0
54166401,398,198,200,381,188,193,9,3,6,11,4,7,0,0,0,1,1,0
54167203,207,96,111,204,95,109,1,0,1,1,0,1,0,0,0,0,0,0
54168103,145,76,69,134,70,64,4,0,4,8,3,5,0,0,0,2,2,0
54169901,697,354,343,681,346,335,3,3,0,6,3,3,0,0,0,3,1,2
54169902,20,12,8,20,12,8,0,0,0,0,0,0,0,0,0,0,0,0
54169904,28,16,12,28,16,12,0,0,0,0,0,0,0,0,0,0,0,0
54169906,26,15,11,25,15,10,1,0,1,1,0,1,0,0,0,0,0,0
54169907,27,17,10,27,17,10,0,0,0,0,0,0,0,0,0,0,0,0
54169909,20,11,9,20,11,9,0,0,0,0,0,0,0,0,0,0,0,0
54169910,63,34,29,61,33,28,0,0,0,2,1,1,0,0,0,0,0,0
54170201,477,232,245,468,228,240,3,1,2,3,1,2,0,0,0,0,0,0
54171101,108,55,53,108,55,53,0,0,0,0,0,0,0,0,0,0,0,0
54171102,171,82,89,169,80,89,1,1,0,1,1,0,0,0,0,1,1,0
54171103,30,14,16,30,14,16,0,0,0,0,0,0,0,0,0,0,0,0
54171104,696,344,352,692,342,350,2,1,1,3,2,1,0,0,0,0,0,0
54172901,399,188,211,369,176,193,3,1,2,3,1,2,0,0,0,1,0,1
54173701,84,41,43,81,40,41,1,0,1,1,0,1,0,0,0,0,0,0
54173703,276,147,129,269,144,125,1,1,0,1,1,0,0,0,0,0,0,0
54173704,38,22,16,36,21,15,2,1,1,2,1,1,0,0,0,0,0,0
54173705,50,32,18,43,27,16,0,0,0,0,0,0,0,0,0,0,0,0
54174501,122,56,66,120,55,65,1,1,0,1,1,0,0,0,0,1,0,1
54175301,25,13,12,24,12,12,1,1,0,1,1,0,0,0,0,0,0,0
54175302,142,66,76,140,65,75,0,0,0,0,0,0,0,0,0,0,0,0
54175303,63,34,29,62,33,29,0,0,0,0,0,0,0,0,0,0,0,0
54176101,117,62,55,117,62,55,0,0,0,0,0,0,0,0,0,0,0,0
54176103,26,14,12,25,14,11,0,0,0,1,0,1,0,0,0,0,0,0
54176104,48,24,24,48,24,24,0,0,0,0,0,0,0,0,0,0,0,0
54176106,29,14,15,28,14,14,0,0,0,0,0,0,0,0,0,0,0,0
54176107,28,15,13,27,15,12,0,0,0,1,0,1,0,0,0,0,0,0
54177001,571,280,291,549,268,281,3,2,1,6,3,3,0,0,0,0,0,0
54178801,36,19,17,36,19,17,0,0,0,0,0,0,0,0,0,0,0,0
54178802,38,16,22,37,15,22,1,1,0,1,1,0,0,0,0,0,0,0
54178803,134,77,57,129,74,55,1,0,1,5,3,2,0,0,0,0,0,0
54178804,26,16,10,25,15,10,1,1,0,1,1,0,0,0,0,0,0,0
54178805,59,36,23,58,35,23,0,0,0,1,1,0,0,0,0,0,0,0
54179601,151,83,68,150,82,68,1,1,0,1,1,0,0,0,0,0,0,0
54180001,31,18,13,30,18,12,1,0,1,1,0,1,0,0,0,0,0,0
54180002,65,31,34,65,31,34,0,0,0,0,0,0,0,0,0,0,0,0
54180003,20,9,11,20,9,11,0,0,0,0,0,0,0,0,0,0,0,0
54180004,1679,841,838,1649,827,822,9,4,5,13,7,6,0,0,0,3,2,1
54180006,36,18,18,36,18,18,0,0,0,0,0,0,0,0,0,0,0,0
54181801,578,293,285,563,287,276,2,1,1,3,1,2,0,0,0,1,1,0
54181802,55,28,27,54,28,26,1,0,1,1,0,1,0,0,0,0,0,0
54182601,108,53,55,108,53,55,0,0,0,0,0,0,0,0,0,0,0,0
54183402,39,23,16,39,23,16,0,0,0,0,0,0,0,0,0,0,0,0
54183403,1473,711,762,1445,694,751,7,3,4,10,5,5,0,0,0,0,0,0
54183404,24,13,11,23,12,11,0,0,0,1,1,0,0,0,0,0,0,0
54183405,51,30,21,51,30,21,0,0,0,0,0,0,0,0,0,0,0,0
54183407,30,18,12,30,18,12,0,0,0,0,0,0,0,0,0,0,0,0
54184201,116,61,55,114,59,55,0,0,0,1,1,0,0,0,0,0,0,0
54184202,50,28,22,41,23,18,6,3,3,9,5,4,0,0,0,0,0,0
54185101,105,59,46,101,57,44,3,2,1,3,2,1,0,0,0,1,0,1
54186901,62,32,30,62,32,30,0,0,0,0,0,0,0,0,0,0,0,0
54187701,962,482,480,936,468,468,4,3,1,6,3,3,0,0,0,1,0,1
54188501,39,21,18,39,21,18,0,0,0,0,0,0,0,0,0,0,0,0
54188502,258,132,126,257,131,126,0,0,0,1,1,0,0,0,0,0,0,0
54188503,32,19,13,31,19,12,0,0,0,1,0,1,0,0,0,0,0,0
54189301,28,11,17,28,11,17,0,0,0,0,0,0,0,0,0,0,0,0
54189302,761,356,405,759,354,405,1,1,0,1,1,0,0,0,0,0,0,0
54189303,50,30,20,45,28,17,0,0,0,0,0,0,0,0,0,0,0,0
54190701,512,267,245,499,259,240,5,3,2,7,5,2,0,0,0,0,0,0
54191501,220,109,111,217,109,108,0,0,0,2,0,2,0,0,0,0,0,0
54192301,190,96,94,190,96,94,0,0,0,0,0,0,0,0,0,0,0,0
54193101,129,63,66,126,61,65,0,0,0,3,2,1,0,0,0,0,0,0
54194001,280,147,133,276,146,130,2,1,1,4,1,3,0,0,0,0,0,0
54195801,95,45,50,94,44,50,0,0,0,0,0,0,0,0,0,0,0,0
54195802,89,48,41,85,46,39,4,2,2,4,2,2,0,0,0,0,0,0
54196601,437,220,217,435,219,216,0,0,0,1,1,0,0,0,0,0,0,0
54197401,586,307,279,555,290,265,0,0,0,3,2,1,0,0,0,0,0,0
54198201,35,14,21,34,13,21,0,0,0,0,0,0,0,0,0,0,0,0
54198202,165,90,75,164,90,74,0,0,0,1,0,1,0,0,0,0,0,0
54198203,53,26,27,53,26,27,0,0,0,0,0,0,0,0,0,0,0,0
54198204,405,193,212,399,189,210,2,1,1,2,1,1,0,0,0,1,1,0
54198205,25,12,13,25,12,13,0,0,0,0,0,0,0,0,0,0,0,0
54199103,2046,996,1050,1979,962,1017,13,6,7,17,9,8,0,0,0,0,0,0
54199104,183,87,96,183,87,96,0,0,0,0,0,0,0,0,0,0,0,0
54200801,90,49,41,89,49,40,0,0,0,0,0,0,0,0,0,0,0,0
54200802,28,16,12,28,16,12,0,0,0,0,0,0,0,0,0,0,0,0
54201601,649,320,329,639,315,324,3,1,2,3,1,2,0,0,0,0,0,0
54202401,207,101,106,206,100,106,1,1,0,1,1,0,0,0,0,0,0,0
54203201,974,507,467,941,489,452,10,6,4,14,8,6,0,0,0,0,0,0
54203202,53,23,30,53,23,30,0,0,0,0,0,0,0,0,0,0,0,0
54204102,1275,644,631,1254,634,620,9,4,5,10,4,6,0,0,0,0,0,0
54204104,653,299,354,635,291,344,2,1,1,3,1,2,0,0,0,0,0,0
54205901,56,32,24,56,32,24,0,0,0,0,0,0,0,0,0,0,0,0
54206702,425,220,205,418,216,202,2,2,0,2,2,0,0,0,0,3,1,2
54207501,220,106,114,215,104,111,0,0,0,0,0,0,0,0,0,1,0,1
54207502,66,31,35,66,31,35,0,0,0,0,0,0,0,0,0,0,0,0
54208301,85,48,37,85,48,37,0,0,0,0,0,0,0,0,0,0,0,0
54209101,58,27,31,55,26,29,0,0,0,3,1,2,0,0,0,0,0,0
54210501,853,419,434,828,410,418,3,2,1,3,2,1,0,0,0,0,0,0
54210502,21,13,8,17,10,7,0,0,0,1,1,0,0,0,0,0,0,0
54211301,132,63,69,131,62,69,1,1,0,1,1,0,0,0,0,0,0,0
54211302,426,199,227,408,190,218,5,1,4,10,3,7,0,0,0,0,0,0
54211303,68,36,32,68,36,32,0,0,0,0,0,0,0,0,0,0,0,0
54212101,65,29,36,65,29,36,0,0,0,0,0,0,0,0,0,0,0,0
54212102,701,345,356,667,330,337,7,3,4,10,5,5,0,0,0,0,0,0
54213001,445,235,210,435,230,205,2,0,2,3,1,2,0,0,0,1,1,0
54214801,33,20,13,33,20,13,0,0,0,0,0,0,0,0,0,0,0,0
54214802,56,32,24,56,32,24,0,0,0,0,0,0,0,0,0,0,0,0
54215601,225,109,116,221,106,115,0,0,0,0,0,0,0,0,0,1,1,0
54216401,5243,2519,2724,5107,2448,2659,28,13,15,44,22,22,0,0,0,4,2,2
54216402,245,125,120,243,123,120,0,0,0,0,0,0,0,0,0,0,0,0
54216403,218,116,102,189,101,88,2,1,1,3,1,2,0,0,0,0,0,0
54217201,233,119,114,216,112,104,1,0,1,12,5,7,0,0,0,0,0,0
54218101,156,76,80,148,74,74,0,0,0,2,0,2,0,0,0,0,0,0
54219901,559,298,261,554,296,258,4,2,2,5,2,3,0,0,0,0,0,0
54220201,32,17,15,32,17,15,0,0,0,0,0,0,0,0,0,0,0,0
54220202,300,160,140,300,160,140,0,0,0,0,0,0,0,0,0,0,0,0
54220203,469,458,11,447,437,10,0,0,0,2,1,1,0,0,0,12,12,0
54221101,273,142,131,271,141,130,0,0,0,0,0,0,0,0,0,0,0,0
54222901,275,142,133,273,141,132,0,0,0,0,0,0,0,0,0,0,0,0
54223701,254,130,124,241,120,121,5,4,1,9,8,1,0,0,0,1,1,0
54225301,206,108,98,204,107,97,0,0,0,2,1,1,0,0,0,0,0,0
54227001,266,129,137,255,122,133,0,0,0,2,1,1,0,0,0,0,0,0
54228802,123,65,58,122,64,58,1,1,0,1,1,0,0,0,0,0,0,0
54229601,202,103,99,200,102,98,2,1,1,2,1,1,0,0,0,0,0,0
54231801,197,98,99,195,97,98,1,0,1,1,0,1,0,0,0,1,1,0
54232601,35,16,19,34,15,19,0,0,0,0,0,0,0,0,0,0,0,0
54232603,735,363,372,724,355,369,0,0,0,1,1,0,0,0,0,2,2,0
54233401,1012,531,481,996,523,473,3,2,1,3,2,1,0,0,0,2,1,1
54234201,75,43,32,74,43,31,0,0,0,0,0,0,0,0,0,0,0,0
54235102,1278,652,626,1261,645,616,6,1,5,7,2,5,0,0,0,0,0,0
54235103,125,68,57,122,67,55,1,0,1,2,1,1,0,0,0,0,0,0
54236901,239,134,105,237,132,105,0,0,0,1,1,0,0,0,0,0,0,0
54237702,123,56,67,123,56,67,0,0,0,0,0,0,0,0,0,0,0,0
54237703,142,75,67,140,74,66,1,1,0,1,1,0,0,0,0,0,0,0
54237704,957,476,481,940,465,475,2,2,0,4,4,0,0,0,0,0,0,0
54238502,153,79,74,149,76,73,2,1,1,2,1,1,0,0,0,1,1,0
54239301,190,97,93,189,97,92,0,0,0,0,0,0,0,0,0,1,0,1
54240701,300,152,148,296,149,147,1,1,0,2,2,0,0,0,0,0,0,0
54240702,116,55,61,116,55,61,0,0,0,0,0,0,0,0,0,0,0,0
54241501,33,15,18,33,15,18,0,0,0,0,0,0,0,0,0,0,0,0
54241502,96,48,48,96,48,48,0,0,0,0,0,0,0,0,0,0,0,0
54241504,106,50,56,103,48,55,2,2,0,2,2,0,0,0,0,1,0,1
54241505,49,29,20,49,29,20,0,0,0,0,0,0,0,0,0,0,0,0
54241507,338,178,160,337,177,160,1,1,0,1,1,0,0,0,0,0,0,0
54241508,53,28,25,52,27,25,0,0,0,0,0,0,0,0,0,0,0,0
54242301,315,168,147,315,168,147,0,0,0,0,0,0,0,0,0,0,0,0
54243101,314,164,150,307,159,148,1,0,1,5,3,2,0,0,0,0,0,0
54244001,100,55,45,98,54,44,2,1,1,2,1,1,0,0,0,0,0,0
