kod_nadzsj_d,Zaměstnaní celkem,Zaměstnaní - Zaměstnanci v ozbrojených silách,Zaměstnaní - Zákonodárci a řídící pracovníci,Zaměstnaní - Specialisté,Zaměstnaní - Techničtí a odborní pracovníci,Zaměstnaní - Úředníci,Zaměstnaní - Pracovníci ve službách a prodeji,"Zaměstnaní - Kvalifikovaní pracovníci v zemědělství,lesnictví a rybářství",Zaměstnaní - Řemeslníci a opraváři,"Zaměstnaní - Obsluha strojů a zařízení, montéři",Zaměstnaní - Pomocní a nekvalifikovaní pracovníci,Zaměstnaní - nezjištěno,Zaměstnaní muži,Zaměstnaní - Zaměstnanci v ozbrojených silách - muži,Zaměstnaní - Zákonodárci a řídící pracovníci - muži,Zaměstnaní - Specialisté - muži,Zaměstnaní - Techničtí a odborní pracovníci - muži,Zaměstnaní - Úředníci - muži,Zaměstnaní - Pracovníci ve službách a prodeji - muži,"Zaměstnaní - Kvalifikovaní pracovníci v zemědělství,lesnictví a rybářství - muži",Zaměstnaní - Řemeslníci a opraváři - muži,"Zaměstnaní - Obsluha strojů a zařízení, montéři - muži",Zaměstnaní - Pomocní a nekvalifikovaní pracovníci - muži,Zaměstnaní - nezjištěno - muži,Zaměstnaní ženy,Zaměstnaní - Zaměstnanci v ozbrojených silách - ženy,Zaměstnaní - Zákonodárci a řídící pracovníci - ženy,Zaměstnaní - Specialisté - ženy,Zaměstnaní - Techničtí a odborní pracovníci - ženy,Zaměstnaní - Úředníci - ženy,Zaměstnaní - Pracovníci ve službách a prodeji - ženy,"Zaměstnaní - Kvalifikovaní pracovníci v zemědělství,lesnictví a rybářství - ženy",Zaměstnaní - Řemeslníci a opraváři - ženy,"Zaměstnaní - Obsluha strojů a zařízení, montéři - ženy",Zaměstnaní - Pomocní a nekvalifikovaní pracovníci - ženy,Zaměstnaní - nezjištěno - ženy
57949101,31,0,0,2,7,2,6,0,3,5,2,4,18,0,0,1,1,0,3,0,3,5,2,3,13,0,0,1,6,2,3,0,0,0,0,1
57949102,64,1,4,5,6,3,7,0,10,20,2,6,35,1,1,4,2,1,4,0,8,11,1,2,29,0,3,1,4,2,3,0,2,9,1,4
57950501,50,0,9,4,4,3,25,0,0,1,3,1,31,0,6,1,3,1,16,0,0,1,2,1,19,0,3,3,1,2,9,0,0,0,1,0
57950502,46,0,4,3,6,1,14,1,7,1,4,5,29,0,3,2,5,0,5,0,7,1,2,4,17,0,1,1,1,1,9,1,0,0,2,1
57951301,616,1,22,88,88,45,86,4,79,110,30,63,327,1,12,33,49,13,33,3,69,60,11,43,289,0,10,55,39,32,53,1,10,50,19,20
57951302,129,0,3,3,7,0,32,0,5,6,61,12,117,0,2,1,4,0,32,0,5,1,60,12,12,0,1,2,3,0,0,0,0,5,1,0
57951303,33,0,3,7,4,2,6,0,3,6,0,2,19,0,1,3,4,1,1,0,3,4,0,2,14,0,2,4,0,1,5,0,0,2,0,0
57951304,45,0,0,4,5,0,4,1,10,9,3,9,29,0,0,2,2,0,1,1,9,6,1,7,16,0,0,2,3,0,3,0,1,3,2,2
57953001,77,0,2,11,7,5,11,2,13,13,3,10,48,0,2,6,4,1,3,2,11,11,2,6,29,0,0,5,3,4,8,0,2,2,1,4
57954801,96,0,4,9,6,7,14,2,13,25,3,13,60,0,1,3,4,1,6,1,13,21,2,8,36,0,3,6,2,6,8,1,0,4,1,5
57954802,154,0,9,16,25,9,18,4,20,27,9,17,87,0,6,5,13,5,6,4,19,15,4,10,67,0,3,11,12,4,12,0,1,12,5,7
57954803,868,1,40,108,109,48,102,22,121,161,54,102,486,1,26,37,54,17,29,18,106,107,20,71,382,0,14,71,55,31,73,4,15,54,34,31
57955601,10,0,0,1,2,2,2,0,0,3,0,0,6,0,0,0,2,0,2,0,0,2,0,0,4,0,0,1,0,2,0,0,0,1,0,0
57955602,24,1,1,0,1,1,6,0,3,7,0,4,14,1,1,0,0,0,2,0,2,6,0,2,10,0,0,0,1,1,4,0,1,1,0,2
57955603,273,1,12,25,23,13,42,4,39,63,21,30,156,0,6,10,15,4,13,4,39,41,7,17,117,1,6,15,8,9,29,0,0,22,14,13
57955604,64,0,3,8,11,2,9,4,10,9,2,6,40,0,2,3,5,2,2,3,8,9,1,5,24,0,1,5,6,0,7,1,2,0,1,1
57955606,65,1,2,6,15,3,4,0,9,9,4,12,41,1,2,3,9,1,1,0,7,7,3,7,24,0,0,3,6,2,3,0,2,2,1,5
57955607,27,0,0,2,7,0,5,0,4,6,1,2,14,0,0,0,4,0,1,0,3,4,0,2,13,0,0,2,3,0,4,0,1,2,1,0
57955608,33,0,1,5,2,1,2,0,9,6,2,5,20,0,1,3,1,0,0,0,7,4,0,4,13,0,0,2,1,1,2,0,2,2,2,1
57956401,208,0,13,28,41,16,33,2,29,20,7,19,109,0,9,11,19,3,10,1,27,15,3,11,99,0,4,17,22,13,23,1,2,5,4,8
57956402,60,0,8,13,6,6,6,0,9,6,3,3,35,0,6,8,1,1,1,0,9,5,1,3,25,0,2,5,5,5,5,0,0,1,2,0
57956403,39,0,2,6,9,1,4,0,7,5,1,4,21,0,2,0,6,0,1,0,6,3,0,3,18,0,0,6,3,1,3,0,1,2,1,1
57956404,66,0,4,11,8,4,14,2,9,7,1,6,41,0,2,6,5,1,7,2,9,5,0,4,25,0,2,5,3,3,7,0,0,2,1,2
57958102,233,0,36,23,22,12,87,1,6,11,15,20,127,0,21,11,10,3,48,1,4,11,6,12,106,0,15,12,12,9,39,0,2,0,9,8
57958103,68,0,6,5,13,3,16,1,3,1,7,13,36,0,4,3,7,0,9,0,3,1,3,6,32,0,2,2,6,3,7,1,0,0,4,7
57958104,108,0,14,8,14,5,41,1,3,5,6,11,56,0,10,1,8,3,17,1,3,5,1,7,52,0,4,7,6,2,24,0,0,0,5,4
57959901,333,0,10,44,39,21,45,9,53,49,20,43,189,0,5,14,18,6,18,9,45,35,10,29,144,0,5,30,21,15,27,0,8,14,10,14
57959902,110,0,5,10,18,6,11,7,15,24,8,6,57,0,2,2,10,1,0,4,11,21,3,3,53,0,3,8,8,5,11,3,4,3,5,3
57959903,108,2,0,10,17,3,19,4,19,16,4,14,60,2,0,2,8,1,10,4,16,8,1,8,48,0,0,8,9,2,9,0,3,8,3,6
57959904,39,1,1,4,5,2,8,0,7,8,1,2,21,1,0,2,3,1,3,0,5,4,1,1,18,0,1,2,2,1,5,0,2,4,0,1
57960201,293,1,11,17,31,16,44,3,47,67,16,40,177,1,5,7,19,2,23,3,46,41,6,24,116,0,6,10,12,14,21,0,1,26,10,16
57962901,423,0,11,37,55,27,47,6,94,93,10,43,235,0,7,12,28,11,17,4,76,52,4,24,188,0,4,25,27,16,30,2,18,41,6,19
57962902,14,0,4,5,1,0,0,0,2,0,1,1,9,0,3,3,0,0,0,0,2,0,0,1,5,0,1,2,1,0,0,0,0,0,1,0
57963701,1355,3,60,204,211,89,152,23,188,242,52,131,741,3,42,76,108,26,54,21,169,146,21,75,614,0,18,128,103,63,98,2,19,96,31,56
57964501,62,0,3,10,6,5,5,3,8,10,1,11,38,0,1,6,1,1,3,3,7,7,1,8,24,0,2,4,5,4,2,0,1,3,0,3
57964502,134,1,6,8,20,6,13,3,15,18,13,31,74,1,5,2,10,1,5,3,15,9,6,17,60,0,1,6,10,5,8,0,0,9,7,14
57964504,41,0,0,6,4,2,7,0,5,11,4,2,23,0,0,3,3,0,2,0,4,7,2,2,18,0,0,3,1,2,5,0,1,4,2,0
57964505,236,0,11,24,28,10,24,0,37,57,11,34,144,0,8,10,19,2,10,0,34,34,4,23,92,0,3,14,9,8,14,0,3,23,7,11
57964506,127,0,3,8,21,9,11,0,24,32,2,17,74,0,2,4,10,2,4,0,21,17,2,12,53,0,1,4,11,7,7,0,3,15,0,5
57964507,31,0,1,2,3,2,5,1,5,6,1,5,19,0,0,1,1,1,0,1,5,4,1,5,12,0,1,1,2,1,5,0,0,2,0,0
57964508,39,0,0,0,5,1,6,0,4,10,1,12,17,0,0,0,2,0,2,0,3,5,0,5,22,0,0,0,3,1,4,0,1,5,1,7
57964509,319,1,8,27,40,13,38,8,47,73,25,39,192,1,4,11,20,5,15,7,39,49,15,26,127,0,4,16,20,8,23,1,8,24,10,13
57966101,60,0,2,6,8,4,5,0,11,7,3,14,38,0,1,5,4,2,0,0,11,6,1,8,22,0,1,1,4,2,5,0,0,1,2,6
57966102,27,0,2,8,5,1,3,0,1,4,0,3,14,0,2,1,3,1,1,0,1,4,0,1,13,0,0,7,2,0,2,0,0,0,0,2
57966103,47,1,2,4,5,4,6,1,4,11,4,5,27,1,2,2,2,1,2,1,4,6,1,5,20,0,0,2,3,3,4,0,0,5,3,0
57966104,154,0,6,21,21,9,23,4,26,25,4,15,87,0,6,6,8,2,10,3,23,19,1,9,67,0,0,15,13,7,13,1,3,6,3,6
57966105,18,0,0,2,2,2,2,0,2,1,1,6,9,0,0,1,1,0,2,0,2,1,0,2,9,0,0,1,1,2,0,0,0,0,1,4
57969602,92,0,15,8,10,3,23,1,3,7,6,16,50,0,11,3,5,1,10,1,3,6,2,8,42,0,4,5,5,2,13,0,0,1,4,8
57972601,170,1,5,25,29,11,13,1,27,30,6,22,97,1,2,9,13,4,4,1,26,22,1,14,73,0,3,16,16,7,9,0,1,8,5,8
57973401,62,0,3,8,3,1,9,1,10,5,8,14,36,0,0,3,1,1,3,1,10,5,3,9,26,0,3,5,2,0,6,0,0,0,5,5
57973402,488,1,37,65,60,27,96,10,53,41,24,74,276,1,25,23,33,6,43,8,42,35,10,50,212,0,12,42,27,21,53,2,11,6,14,24
57973403,332,1,20,35,42,13,57,1,47,48,23,45,180,0,13,11,19,5,15,0,45,39,6,27,152,1,7,24,23,8,42,1,2,9,17,18
57974202,328,0,26,37,43,23,105,1,11,24,14,44,174,0,16,13,22,6,61,0,11,22,2,21,154,0,10,24,21,17,44,1,0,2,12,23
57974204,41,1,2,3,4,0,19,0,0,4,1,7,27,1,2,1,3,0,12,0,0,4,0,4,14,0,0,2,1,0,7,0,0,0,1,3
57974205,22,0,1,4,4,0,9,0,0,1,0,3,13,0,1,1,4,0,5,0,0,1,0,1,9,0,0,3,0,0,4,0,0,0,0,2
57974209,35,0,8,3,3,2,12,0,1,1,1,4,25,0,5,2,3,0,10,0,1,1,1,2,10,0,3,1,0,2,2,0,0,0,0,2
57974212,159,0,22,10,20,11,60,0,5,7,10,14,88,0,14,3,12,4,34,0,5,6,1,9,71,0,8,7,8,7,26,0,0,1,9,5
57974213,17,0,2,4,0,1,8,0,1,0,1,0,10,0,1,3,0,0,5,0,1,0,0,0,7,0,1,1,0,1,3,0,0,0,1,0
57975101,39,0,1,1,5,3,3,0,8,12,2,4,25,0,1,0,2,1,2,0,7,7,1,4,14,0,0,1,3,2,1,0,1,5,1,0
57976902,19,0,0,4,4,0,2,1,4,3,0,1,13,0,0,3,3,0,1,0,3,2,0,1,6,0,0,1,1,0,1,1,1,1,0,0
57976903,23,0,1,1,2,1,6,0,5,4,1,2,14,0,0,0,1,1,2,0,4,3,1,2,9,0,1,1,1,0,4,0,1,1,0,0
57976904,29,0,0,1,5,1,5,0,10,3,2,2,20,0,0,1,4,0,2,0,8,3,1,1,9,0,0,0,1,1,3,0,2,0,1,1
57976905,8,0,2,2,0,1,1,1,1,0,0,0,4,0,2,1,0,0,0,1,0,0,0,0,4,0,0,1,0,1,1,0,1,0,0,0
57976906,150,0,10,21,17,10,17,6,30,13,6,20,84,0,7,6,9,2,9,4,25,10,2,10,66,0,3,15,8,8,8,2,5,3,4,10
57977701,167,1,10,15,21,8,13,3,30,40,6,20,92,0,7,4,8,2,4,1,25,30,1,10,75,1,3,11,13,6,9,2,5,10,5,10
57977702,2124,2,67,250,251,117,291,23,323,397,128,275,1174,2,40,84,138,46,98,19,272,251,54,170,950,0,27,166,113,71,193,4,51,146,74,105
57978501,56,0,1,12,3,3,5,0,9,8,5,10,32,0,1,5,2,3,1,0,6,6,1,7,24,0,0,7,1,0,4,0,3,2,4,3
57978503,102,0,2,13,20,5,11,0,17,24,0,10,54,0,2,3,11,1,0,0,13,17,0,7,48,0,0,10,9,4,11,0,4,7,0,3
57978504,424,0,21,55,61,23,48,11,56,76,20,53,244,0,17,19,28,9,18,9,52,52,11,29,180,0,4,36,33,14,30,2,4,24,9,24
57979301,41,1,5,6,7,2,4,1,5,7,1,2,20,0,2,3,3,0,0,1,5,5,1,0,21,1,3,3,4,2,4,0,0,2,0,2
57979302,79,1,3,11,15,2,8,1,12,17,3,6,45,1,3,5,10,1,1,1,11,8,0,4,34,0,0,6,5,1,7,0,1,9,3,2
57979303,15,0,1,1,3,1,1,0,5,3,0,0,9,0,0,0,2,0,0,0,4,3,0,0,6,0,1,1,1,1,1,0,1,0,0,0
57981501,20,0,1,3,2,1,3,0,5,2,3,0,10,0,1,0,1,0,1,0,5,2,0,0,10,0,0,3,1,1,2,0,0,0,3,0
57981502,213,2,11,18,30,12,26,3,29,42,13,27,120,2,7,5,19,7,7,2,27,22,5,17,93,0,4,13,11,5,19,1,2,20,8,10
57981503,45,0,3,5,4,1,10,0,7,4,5,6,26,0,1,2,3,0,5,0,6,3,4,2,19,0,2,3,1,1,5,0,1,1,1,4
57981504,250,1,7,25,11,4,41,8,44,49,14,46,145,1,5,12,4,1,9,5,35,35,9,29,105,0,2,13,7,3,32,3,9,14,5,17
57981506,128,0,8,21,18,4,24,1,11,16,9,16,69,0,6,10,10,1,6,1,10,9,6,10,59,0,2,11,8,3,18,0,1,7,3,6
57981508,19,0,0,4,5,0,2,1,3,1,1,2,11,0,0,1,5,0,1,0,2,1,0,1,8,0,0,3,0,0,1,1,1,0,1,1
57981509,11,0,0,1,1,2,3,0,1,1,0,2,8,0,0,1,1,1,2,0,1,1,0,1,3,0,0,0,0,1,1,0,0,0,0,1
57982302,270,2,13,39,41,14,31,7,39,34,12,38,152,2,10,14,21,3,9,4,30,29,5,25,118,0,3,25,20,11,22,3,9,5,7,13
57983101,77,1,2,9,14,5,7,6,9,15,3,6,42,1,0,1,9,0,1,5,8,11,2,4,35,0,2,8,5,5,6,1,1,4,1,2
57983102,116,0,6,7,10,3,18,6,23,23,3,17,67,0,4,2,6,1,2,4,18,17,2,11,49,0,2,5,4,2,16,2,5,6,1,6
57985802,126,0,12,26,30,7,9,3,5,9,5,20,71,0,7,13,17,4,4,3,4,6,3,10,55,0,5,13,13,3,5,0,1,3,2,10
57985803,738,0,41,114,127,46,95,7,94,105,31,78,413,0,27,47,60,15,39,3,82,68,21,51,325,0,14,67,67,31,56,4,12,37,10,27
57985804,416,1,22,68,60,28,66,3,42,43,21,62,234,1,12,30,37,11,29,3,34,38,5,34,182,0,10,38,23,17,37,0,8,5,16,28
57985806,108,0,9,10,15,10,12,3,18,17,6,8,62,0,6,5,7,3,3,3,16,13,4,2,46,0,3,5,8,7,9,0,2,4,2,6
57985808,69,0,7,1,9,4,18,2,4,4,3,17,35,0,4,0,6,0,6,2,4,1,2,10,34,0,3,1,3,4,12,0,0,3,1,7
57985809,276,0,12,29,36,13,50,3,33,54,20,26,160,0,4,13,19,6,20,3,29,40,11,15,116,0,8,16,17,7,30,0,4,14,9,11
57985810,913,0,35,135,130,58,147,8,99,144,53,104,486,0,25,53,72,26,48,7,88,97,14,56,427,0,10,82,58,32,99,1,11,47,39,48
57985811,359,0,16,47,60,27,60,1,52,40,17,39,185,0,6,20,34,10,18,0,45,26,8,18,174,0,10,27,26,17,42,1,7,14,9,21
57985813,1152,0,50,166,175,74,188,8,115,137,65,174,641,0,30,64,99,19,76,7,110,99,25,112,511,0,20,102,76,55,112,1,5,38,40,62
57985814,1088,3,56,165,175,79,185,7,104,153,42,119,549,2,34,64,90,20,59,7,92,102,10,69,539,1,22,101,85,59,126,0,12,51,32,50
57985815,54,0,0,7,4,4,8,1,6,14,4,6,27,0,0,1,2,4,2,1,5,8,1,3,27,0,0,6,2,0,6,0,1,6,3,3
57985816,16,0,1,0,4,2,4,0,0,1,1,3,8,0,1,0,2,1,1,0,0,1,1,1,8,0,0,0,2,1,3,0,0,0,0,2
57985817,490,0,17,73,86,25,88,6,45,68,20,62,253,0,11,24,46,9,28,6,36,49,8,36,237,0,6,49,40,16,60,0,9,19,12,26
57986601,122,0,4,15,17,6,12,4,23,21,6,14,68,0,2,6,6,0,5,4,22,15,1,7,54,0,2,9,11,6,7,0,1,6,5,7
57987401,118,0,6,21,18,7,15,2,20,13,7,9,66,0,6,6,13,2,4,2,14,7,5,7,52,0,0,15,5,5,11,0,6,6,2,2
57987403,6,0,1,3,0,0,1,0,0,0,0,1,4,0,1,2,0,0,0,0,0,0,0,1,2,0,0,1,0,0,1,0,0,0,0,0
57987407,1202,3,41,126,136,59,179,13,233,209,56,147,671,3,25,40,69,19,70,12,180,138,21,94,531,0,16,86,67,40,109,1,53,71,35,53
57989101,129,0,10,21,14,5,14,1,16,21,11,16,75,0,8,3,9,1,5,0,15,16,6,12,54,0,2,18,5,4,9,1,1,5,5,4
57989102,28,0,1,4,1,4,3,0,6,5,1,3,19,0,1,1,1,2,0,0,6,4,1,3,9,0,0,3,0,2,3,0,0,1,0,0
57989103,27,0,1,2,3,0,3,1,3,10,4,0,17,0,0,1,1,0,2,1,3,8,1,0,10,0,1,1,2,0,1,0,0,2,3,0
57989104,176,0,4,21,29,14,32,2,27,27,7,13,99,0,3,9,19,1,10,1,24,22,3,7,77,0,1,12,10,13,22,1,3,5,4,6
57989106,457,3,33,99,80,26,59,2,48,58,14,35,244,3,25,44,34,7,18,0,39,43,7,24,213,0,8,55,46,19,41,2,9,15,7,11
57989107,13,0,1,8,1,0,0,0,0,0,1,2,7,0,1,5,0,0,0,0,0,0,0,1,6,0,0,3,1,0,0,0,0,0,1,1
57989108,1192,5,32,203,209,58,160,2,147,210,53,113,646,5,23,76,104,18,54,1,122,156,19,68,546,0,9,127,105,40,106,1,25,54,34,45
57989110,405,3,15,43,55,21,64,6,58,73,36,31,213,3,11,16,26,5,23,3,51,48,11,16,192,0,4,27,29,16,41,3,7,25,25,15
57989111,58,0,3,11,8,1,7,1,6,12,3,6,29,0,2,5,4,0,1,1,6,7,1,2,29,0,1,6,4,1,6,0,0,5,2,4
57989112,46,0,1,13,8,2,4,0,4,5,4,5,22,0,1,5,7,0,0,0,3,4,2,0,24,0,0,8,1,2,4,0,1,1,2,5
57989113,27,0,2,4,7,1,6,1,2,1,0,3,14,0,1,2,3,1,2,1,2,1,0,1,13,0,1,2,4,0,4,0,0,0,0,2
57989114,105,0,6,30,23,9,7,1,6,9,2,12,54,0,6,13,13,2,0,1,5,9,1,4,51,0,0,17,10,7,7,0,1,0,1,8
57989115,778,2,44,168,150,49,96,5,69,76,37,82,428,2,37,72,82,17,39,4,59,49,13,54,350,0,7,96,68,32,57,1,10,27,24,28
57989116,485,1,32,129,83,30,68,2,37,48,17,38,259,1,23,51,39,11,23,2,35,42,5,27,226,0,9,78,44,19,45,0,2,6,12,11
57989118,1913,5,74,411,336,119,271,8,180,234,81,194,964,3,51,172,169,39,73,4,147,177,27,102,949,2,23,239,167,80,198,4,33,57,54,92
57989119,342,1,9,51,39,13,55,2,46,32,20,74,210,1,6,23,23,7,19,1,43,23,7,57,132,0,3,28,16,6,36,1,3,9,13,17
57989120,814,4,27,136,117,41,105,0,118,131,42,93,437,4,18,53,52,15,36,0,95,92,16,56,377,0,9,83,65,26,69,0,23,39,26,37
57989122,25,0,1,3,3,2,6,1,3,1,1,4,14,0,1,2,1,0,4,1,2,0,1,2,11,0,0,1,2,2,2,0,1,1,0,2
57994701,596,1,27,106,86,34,67,5,88,94,30,58,332,1,20,46,39,15,25,4,78,69,5,30,264,0,7,60,47,19,42,1,10,25,25,28
57996301,109,0,4,22,18,3,7,1,21,26,0,7,60,0,4,10,6,0,1,1,17,17,0,4,49,0,0,12,12,3,6,0,4,9,0,3
57997101,545,0,22,60,76,23,70,23,106,87,26,52,306,0,16,24,38,5,27,13,90,53,12,28,239,0,6,36,38,18,43,10,16,34,14,24
57997102,43,0,1,4,6,0,10,2,6,10,0,4,24,0,1,3,2,0,4,2,3,6,0,3,19,0,0,1,4,0,6,0,3,4,0,1
57998001,105,0,2,13,6,3,17,2,21,20,8,13,61,0,1,7,4,2,5,1,18,12,4,7,44,0,1,6,2,1,12,1,3,8,4,6
57998002,9,0,0,1,1,0,1,0,1,2,1,2,5,0,0,0,0,0,0,0,1,2,1,1,4,0,0,1,1,0,1,0,0,0,0,1
57998003,16,0,3,1,1,1,2,3,1,1,2,1,10,0,2,0,0,1,1,2,1,1,1,1,6,0,1,1,1,0,1,1,0,0,1,0
57998004,11,0,0,0,0,2,2,1,2,2,1,1,8,0,0,0,0,0,1,1,2,2,1,1,3,0,0,0,0,2,1,0,0,0,0,0
57999801,91,0,3,12,20,4,16,2,12,5,3,14,51,0,3,8,9,3,5,2,11,2,2,6,40,0,0,4,11,1,11,0,1,3,1,8
58001501,54,0,0,1,6,2,6,3,9,14,4,9,34,0,0,1,2,1,3,2,9,7,2,7,20,0,0,0,4,1,3,1,0,7,2,2
58001502,26,0,0,0,1,0,6,1,2,6,5,5,11,0,0,0,0,0,2,1,1,4,1,2,15,0,0,0,1,0,4,0,1,2,4,3
58001503,822,2,40,101,91,37,132,15,123,157,44,80,447,2,25,33,51,14,37,15,98,107,13,52,375,0,15,68,40,23,95,0,25,50,31,28
58001504,182,0,2,11,12,3,19,6,49,46,9,25,110,0,1,3,7,1,5,4,42,28,2,17,72,0,1,8,5,2,14,2,7,18,7,8
58001505,101,0,6,6,12,2,19,7,14,16,7,12,59,0,3,4,5,0,7,6,12,10,4,8,42,0,3,2,7,2,12,1,2,6,3,4
58001506,15,0,0,2,1,0,1,1,3,2,1,4,10,0,0,2,0,0,1,1,3,0,0,3,5,0,0,0,1,0,0,0,0,2,1,1
58001508,41,1,4,3,1,1,7,2,8,8,3,3,28,1,1,3,0,0,2,2,8,5,3,3,13,0,3,0,1,1,5,0,0,3,0,0
58001509,27,0,3,1,1,1,3,3,5,4,2,4,17,0,1,0,0,1,1,3,4,4,1,2,10,0,2,1,1,0,2,0,1,0,1,2
58001510,50,0,5,3,8,2,7,0,7,9,4,5,29,0,4,0,4,0,6,0,7,6,1,1,21,0,1,3,4,2,1,0,0,3,3,4
58002301,195,2,8,20,28,10,23,9,29,29,8,29,107,2,4,6,13,5,3,6,27,22,3,16,88,0,4,14,15,5,20,3,2,7,5,13
58003101,708,0,31,117,116,68,93,0,82,103,27,71,368,0,21,52,63,23,37,0,71,59,10,32,340,0,10,65,53,45,56,0,11,44,17,39
58003102,285,0,17,30,53,30,36,0,34,53,8,24,153,0,8,11,34,11,13,0,29,30,3,14,132,0,9,19,19,19,23,0,5,23,5,10
58003103,341,0,14,42,70,22,37,1,47,61,14,33,200,0,11,18,36,12,12,1,39,44,7,20,141,0,3,24,34,10,25,0,8,17,7,13
58003104,49,0,0,7,5,3,6,0,8,15,3,2,29,0,0,5,2,0,2,0,8,11,0,1,20,0,0,2,3,3,4,0,0,4,3,1
58003105,59,0,3,9,11,3,1,2,13,9,2,6,32,0,1,3,9,0,1,1,9,5,1,2,27,0,2,6,2,3,0,1,4,4,1,4
58003106,803,3,28,98,148,59,141,0,111,134,29,52,396,3,19,34,68,19,40,0,99,82,10,22,407,0,9,64,80,40,101,0,12,52,19,30
58003107,180,0,7,18,23,17,29,5,23,30,7,21,92,0,4,8,10,7,5,4,22,18,1,13,88,0,3,10,13,10,24,1,1,12,6,8
58003108,113,0,4,8,12,9,11,2,31,29,4,3,56,0,2,0,6,2,3,0,24,17,1,1,57,0,2,8,6,7,8,2,7,12,3,2
58003109,34,0,1,4,6,3,3,0,4,7,3,3,18,0,0,1,5,2,1,0,3,3,2,1,16,0,1,3,1,1,2,0,1,4,1,2
58003110,397,0,13,46,55,22,59,1,49,61,14,77,233,0,8,19,30,7,20,1,42,45,9,52,164,0,5,27,25,15,39,0,7,16,5,25
58003111,41,0,7,3,4,3,8,0,2,8,1,5,29,0,5,1,3,2,5,0,2,6,1,4,12,0,2,2,1,1,3,0,0,2,0,1
58003113,1410,3,46,227,217,121,213,10,167,191,72,143,748,3,32,100,101,48,69,6,151,123,31,84,662,0,14,127,116,73,144,4,16,68,41,59
58003114,747,1,41,109,108,65,85,3,95,119,30,91,413,1,30,44,54,27,26,2,83,78,16,52,334,0,11,65,54,38,59,1,12,41,14,39
58003115,718,2,24,136,87,53,103,6,95,122,31,59,394,2,16,61,42,26,24,4,84,88,13,34,324,0,8,75,45,27,79,2,11,34,18,25
58003116,252,0,3,10,16,17,24,1,46,49,35,51,136,0,0,3,7,4,7,1,44,32,16,22,116,0,3,7,9,13,17,0,2,17,19,29
58003117,754,2,44,142,134,78,88,3,95,83,23,62,432,2,30,68,75,32,25,0,83,65,12,40,322,0,14,74,59,46,63,3,12,18,11,22
58003118,495,4,26,119,97,26,59,4,53,53,14,40,268,3,20,53,44,8,25,4,43,32,8,28,227,1,6,66,53,18,34,0,10,21,6,12
58004001,12,0,0,3,2,1,1,0,3,0,0,2,8,0,0,1,2,1,0,0,3,0,0,1,4,0,0,2,0,0,1,0,0,0,0,1
58004002,211,0,13,27,38,15,28,7,39,22,7,15,122,0,9,13,17,6,9,4,34,16,2,12,89,0,4,14,21,9,19,3,5,6,5,3
58004003,45,0,0,6,2,3,5,2,9,14,2,2,26,0,0,2,0,0,1,2,9,10,0,2,19,0,0,4,2,3,4,0,0,4,2,0
58004004,36,0,0,1,7,0,7,1,9,5,1,5,19,0,0,0,3,0,1,1,7,3,0,4,17,0,0,1,4,0,6,0,2,2,1,1
58005801,284,1,10,32,42,12,41,2,37,52,12,43,153,1,7,10,21,4,7,2,32,36,7,26,131,0,3,22,21,8,34,0,5,16,5,17
58005802,20,1,1,1,3,1,1,0,6,2,1,3,13,1,1,0,1,0,0,0,6,0,1,3,7,0,0,1,2,1,1,0,0,2,0,0
58006601,75,0,4,8,14,7,6,3,9,11,6,7,43,0,3,3,9,2,1,3,7,9,1,5,32,0,1,5,5,5,5,0,2,2,5,2
58007401,334,0,5,28,34,13,34,10,66,87,20,37,192,0,5,7,16,3,10,7,53,56,7,28,142,0,0,21,18,10,24,3,13,31,13,9
58009101,240,1,9,33,36,23,25,5,42,40,6,20,133,1,5,12,20,2,9,4,40,30,0,10,107,0,4,21,16,21,16,1,2,10,6,10
58009102,41,0,1,7,6,3,6,0,8,5,4,1,25,0,1,2,3,1,4,0,7,4,2,1,16,0,0,5,3,2,2,0,1,1,2,0
58011201,606,0,30,107,105,31,44,9,112,81,26,61,332,0,15,38,55,13,11,7,89,61,11,32,274,0,15,69,50,18,33,2,23,20,15,29
58011202,67,0,0,2,5,1,5,3,21,14,5,11,38,0,0,1,3,0,0,2,17,10,1,4,29,0,0,1,2,1,5,1,4,4,4,7
58012101,1041,4,32,160,178,66,108,15,185,145,39,109,608,4,21,76,92,15,33,13,161,103,19,71,433,0,11,84,86,51,75,2,24,42,20,38
58012102,126,0,3,6,9,8,6,5,38,30,6,15,74,0,3,3,5,2,2,3,33,13,1,9,52,0,0,3,4,6,4,2,5,17,5,6
58012103,65,0,3,12,11,5,10,1,8,6,4,5,34,0,2,5,7,2,4,1,7,4,1,1,31,0,1,7,4,3,6,0,1,2,3,4
58014701,501,2,20,72,85,40,52,3,61,86,22,58,266,2,13,34,38,17,17,2,53,58,5,27,235,0,7,38,47,23,35,1,8,28,17,31
58014702,259,0,12,28,42,14,32,3,37,57,11,23,148,0,7,9,20,2,16,1,32,38,7,16,111,0,5,19,22,12,16,2,5,19,4,7
58014703,127,0,5,14,22,10,20,2,16,21,1,16,76,0,4,6,8,4,9,0,14,18,0,13,51,0,1,8,14,6,11,2,2,3,1,3
